,forecast_date,high_temp,low_temp,precip_prob,wind_stats,date,day,actual_high,actual_low,actual_precip,year,month
925,2021-11-25,40,32,0.0,WNW 14 mph,2021-11-27,27,38.0,34.0,0.0,2021,11
926,2021-11-25,43,33,0.34,WSW 4 mph,2021-11-28,28,41.0,33.0,0.0,2021,11
927,2021-11-25,43,31,0.1,NW 11 mph,2021-11-29,29,43.0,33.0,0.0,2021,11
928,2021-11-25,44,34,0.09,W 8 mph,2021-11-30,30,41.0,31.0,0.0,2021,11
929,2021-11-25,47,36,0.04,WSW 10 mph,2021-12-01,1,49.0,40.0,0.0,2021,12
930,2021-11-25,47,37,0.13,W 10 mph,2021-12-02,2,58.0,45.0,0.04,2021,12
931,2021-11-25,51,41,0.04,W 8 mph,2021-12-03,3,47.0,37.0,0.0,2021,12
932,2021-11-25,53,41,0.24,SW 10 mph,2021-12-04,4,48.0,37.0,0.0,2021,12
933,2021-11-25,46,35,0.35,WNW 11 mph,2021-12-05,5,48.0,40.0,0.0,2021,12
934,2021-11-25,44,35,0.35,W 10 mph,2021-12-06,6,60.0,44.0,0.42,2021,12
935,2021-11-25,43,31,0.24,WNW 11 mph,2021-12-07,7,,,,2021,12
936,2021-11-25,42,34,0.24,WNW 9 mph,2021-12-08,8,41.0,34.0,0.04,2021,12
937,2021-11-25,42,34,0.24,W 9 mph,2021-12-09,9,,,,2021,12
938,2021-11-26,41,33,0.0,WNW 14 mph,2021-11-27,27,38.0,34.0,0.0,2021,11
939,2021-11-26,42,34,0.16,SW 4 mph,2021-11-28,28,41.0,33.0,0.0,2021,11
940,2021-11-26,42,31,0.1,NW 12 mph,2021-11-29,29,43.0,33.0,0.0,2021,11
941,2021-11-26,44,35,0.04,WSW 8 mph,2021-11-30,30,41.0,31.0,0.0,2021,11
942,2021-11-26,46,36,0.05,W 12 mph,2021-12-01,1,49.0,40.0,0.0,2021,12
943,2021-11-26,48,36,0.2,WSW 9 mph,2021-12-02,2,58.0,45.0,0.04,2021,12
944,2021-11-26,53,41,0.05,WSW 9 mph,2021-12-03,3,47.0,37.0,0.0,2021,12
945,2021-11-26,54,39,0.24,SW 10 mph,2021-12-04,4,48.0,37.0,0.0,2021,12
946,2021-11-26,45,35,0.24,WNW 11 mph,2021-12-05,5,48.0,40.0,0.0,2021,12
947,2021-11-26,43,35,0.33,W 11 mph,2021-12-06,6,60.0,44.0,0.42,2021,12
948,2021-11-26,46,36,0.24,WSW 10 mph,2021-12-07,7,,,,2021,12
949,2021-11-26,42,34,0.32,WNW 8 mph,2021-12-08,8,41.0,34.0,0.04,2021,12
950,2021-11-26,43,37,0.24,NNW 8 mph,2021-12-09,9,,,,2021,12
951,2021-11-26,48,39,0.24,W 9 mph,2021-12-10,10,49.0,39.0,0.0,2021,12
952,2021-11-27,46,35,0.06,SW 6 mph,2021-11-28,28,41.0,33.0,0.0,2021,11
953,2021-11-27,43,32,0.17,NW 14 mph,2021-11-29,29,43.0,33.0,0.0,2021,11
954,2021-11-27,44,35,0.04,WSW 11 mph,2021-11-30,30,41.0,31.0,0.0,2021,11
955,2021-11-27,47,42,0.05,WSW 8 mph,2021-12-01,1,49.0,40.0,0.0,2021,12
956,2021-11-27,56,42,0.23,SW 14 mph,2021-12-02,2,58.0,45.0,0.04,2021,12
957,2021-11-27,50,37,0.06,W 11 mph,2021-12-03,3,47.0,37.0,0.0,2021,12
958,2021-11-27,47,34,0.13,W 13 mph,2021-12-04,4,48.0,37.0,0.0,2021,12
959,2021-11-27,47,40,0.2,WSW 10 mph,2021-12-05,5,48.0,40.0,0.0,2021,12
960,2021-11-27,48,32,0.37,W 14 mph,2021-12-06,6,60.0,44.0,0.42,2021,12
961,2021-11-27,43,35,0.16,WNW 11 mph,2021-12-07,7,,,,2021,12
962,2021-11-27,47,39,0.24,WSW 10 mph,2021-12-08,8,41.0,34.0,0.04,2021,12
963,2021-11-27,47,36,0.32,W 10 mph,2021-12-09,9,,,,2021,12
964,2021-11-27,47,35,0.24,WNW 10 mph,2021-12-10,10,49.0,39.0,0.0,2021,12
965,2021-11-27,50,38,0.35,W 12 mph,2021-12-11,11,66.0,45.0,0.16999999999999998,2021,12
966,2021-11-28,44,32,0.05,NW 13 mph,2021-11-29,29,43.0,33.0,0.0,2021,11
967,2021-11-28,43,35,0.05,WSW 9 mph,2021-11-30,30,41.0,31.0,0.0,2021,11
968,2021-11-28,46,39,0.05,WSW 7 mph,2021-12-01,1,49.0,40.0,0.0,2021,12
969,2021-11-28,53,43,0.24,SW 11 mph,2021-12-02,2,58.0,45.0,0.04,2021,12
970,2021-11-28,48,35,0.03,WNW 13 mph,2021-12-03,3,47.0,37.0,0.0,2021,12
971,2021-11-28,44,31,0.13,WNW 11 mph,2021-12-04,4,48.0,37.0,0.0,2021,12
972,2021-11-28,41,35,0.07,NW 8 mph,2021-12-05,5,48.0,40.0,0.0,2021,12
973,2021-11-28,50,34,0.39,WSW 11 mph,2021-12-06,6,60.0,44.0,0.42,2021,12
974,2021-11-28,44,35,0.09,WNW 9 mph,2021-12-07,7,,,,2021,12
975,2021-11-28,46,37,0.3,W 9 mph,2021-12-08,8,41.0,34.0,0.04,2021,12
976,2021-11-28,44,35,0.24,WNW 9 mph,2021-12-09,9,,,,2021,12
977,2021-11-28,45,35,0.13,W 9 mph,2021-12-10,10,49.0,39.0,0.0,2021,12
978,2021-11-28,46,37,0.23,W 9 mph,2021-12-11,11,66.0,45.0,0.16999999999999998,2021,12
979,2021-11-28,47,37,0.24,W 9 mph,2021-12-12,12,52.0,42.0,0.0,2021,12
980,2021-11-29,40,35,0.09,WSW 8 mph,2021-11-30,30,41.0,31.0,0.0,2021,11
981,2021-11-29,46,39,0.05,WSW 7 mph,2021-12-01,1,49.0,40.0,0.0,2021,12
982,2021-11-29,54,43,0.21,SW 11 mph,2021-12-02,2,58.0,45.0,0.04,2021,12
983,2021-11-29,47,33,0.01,WNW 13 mph,2021-12-03,3,47.0,37.0,0.0,2021,12
984,2021-11-29,43,32,0.24,WNW 7 mph,2021-12-04,4,48.0,37.0,0.0,2021,12
985,2021-11-29,40,35,0.15,NNW 7 mph,2021-12-05,5,48.0,40.0,0.0,2021,12
986,2021-11-29,47,32,0.64,SW 11 mph,2021-12-06,6,60.0,44.0,0.42,2021,12
987,2021-11-29,42,37,0.09,W 10 mph,2021-12-07,7,,,,2021,12
988,2021-11-29,47,37,0.6,SW 11 mph,2021-12-08,8,41.0,34.0,0.04,2021,12
989,2021-11-29,44,34,0.45,WNW 10 mph,2021-12-09,9,,,,2021,12
990,2021-11-29,44,35,0.23,WNW 9 mph,2021-12-10,10,49.0,39.0,0.0,2021,12
991,2021-11-29,46,37,0.23,W 9 mph,2021-12-11,11,66.0,45.0,0.16999999999999998,2021,12
992,2021-11-29,49,38,0.21,W 9 mph,2021-12-12,12,52.0,42.0,0.0,2021,12
993,2021-11-29,48,41,0.24,WSW 10 mph,2021-12-13,13,52.0,40.0,0.0,2021,12
994,2021-11-30,47,41,0.05,W 9 mph,2021-12-01,1,49.0,40.0,0.0,2021,12
995,2021-11-30,57,43,0.16,SW 12 mph,2021-12-02,2,58.0,45.0,0.04,2021,12
996,2021-11-30,47,35,0.01,WNW 15 mph,2021-12-03,3,47.0,37.0,0.0,2021,12
997,2021-11-30,44,34,0.16,WNW 9 mph,2021-12-04,4,48.0,37.0,0.0,2021,12
998,2021-11-30,41,40,0.17,NNE 8 mph,2021-12-05,5,48.0,40.0,0.0,2021,12
999,2021-11-30,47,31,0.4,W 14 mph,2021-12-06,6,60.0,44.0,0.42,2021,12
1000,2021-11-30,43,39,0.03,WSW 10 mph,2021-12-07,7,,,,2021,12
1001,2021-11-30,48,40,0.31,WSW 13 mph,2021-12-08,8,41.0,34.0,0.04,2021,12
1002,2021-11-30,46,35,0.23,W 10 mph,2021-12-09,9,,,,2021,12
1003,2021-11-30,45,37,0.15,W 9 mph,2021-12-10,10,49.0,39.0,0.0,2021,12
1004,2021-11-30,50,42,0.34,WSW 8 mph,2021-12-11,11,66.0,45.0,0.16999999999999998,2021,12
1005,2021-11-30,49,38,0.24,W 10 mph,2021-12-12,12,52.0,42.0,0.0,2021,12
1006,2021-11-30,48,35,0.24,WNW 10 mph,2021-12-13,13,52.0,40.0,0.0,2021,12
1007,2021-11-30,44,35,0.23,WNW 10 mph,2021-12-14,14,53.0,44.0,0.0,2021,12
1008,2021-12-01,56,42,0.16,SW 11 mph,2021-12-02,2,58.0,45.0,0.04,2021,12
1009,2021-12-01,45,36,0.02,WNW 14 mph,2021-12-03,3,47.0,37.0,0.0,2021,12
1010,2021-12-01,48,33,0.04,W 12 mph,2021-12-04,4,48.0,37.0,0.0,2021,12
1011,2021-12-01,43,42,0.06,ESE 8 mph,2021-12-05,5,48.0,40.0,0.0,2021,12
1012,2021-12-01,53,33,0.44,WSW 15 mph,2021-12-06,6,60.0,44.0,0.42,2021,12
1013,2021-12-01,41,38,0.14,WSW 9 mph,2021-12-07,7,,,,2021,12
1014,2021-12-01,45,34,0.5,WSW 9 mph,2021-12-08,8,41.0,34.0,0.04,2021,12
1015,2021-12-01,40,33,0.22,NW 8 mph,2021-12-09,9,,,,2021,12
1016,2021-12-01,45,38,0.11,WSW 7 mph,2021-12-10,10,49.0,39.0,0.0,2021,12
1017,2021-12-01,51,39,0.24,WSW 8 mph,2021-12-11,11,66.0,45.0,0.16999999999999998,2021,12
1018,2021-12-01,48,38,0.24,WNW 8 mph,2021-12-12,12,52.0,42.0,0.0,2021,12
1019,2021-12-01,48,37,0.24,W 9 mph,2021-12-13,13,52.0,40.0,0.0,2021,12
1020,2021-12-01,47,36,0.24,WNW 8 mph,2021-12-14,14,53.0,44.0,0.0,2021,12
1021,2021-12-01,47,37,0.1,WNW 8 mph,2021-12-15,15,55.0,40.0,0.0,2021,12
1022,2021-12-01,56,41,0.15,SW 10 mph,2021-12-02,2,58.0,45.0,0.04,2021,12
1023,2021-12-01,44,35,0.01,WNW 13 mph,2021-12-03,3,47.0,37.0,0.0,2021,12
1024,2021-12-01,49,33,0.05,W 11 mph,2021-12-04,4,48.0,37.0,0.0,2021,12
1025,2021-12-01,48,46,0.17,ESE 8 mph,2021-12-05,5,48.0,40.0,0.0,2021,12
1026,2021-12-01,57,33,0.77,SW 17 mph,2021-12-06,6,60.0,44.0,0.42,2021,12
1027,2021-12-01,40,35,0.01,W 9 mph,2021-12-07,7,,,,2021,12
1028,2021-12-01,46,38,0.44,SSW 9 mph,2021-12-08,8,41.0,34.0,0.04,2021,12
1029,2021-12-01,44,39,0.34,WNW 7 mph,2021-12-09,9,,,,2021,12
1030,2021-12-01,47,38,0.21,WSW 9 mph,2021-12-10,10,49.0,39.0,0.0,2021,12
1031,2021-12-01,51,39,0.34,WSW 8 mph,2021-12-11,11,66.0,45.0,0.16999999999999998,2021,12
1032,2021-12-01,46,39,0.24,NW 7 mph,2021-12-12,12,52.0,42.0,0.0,2021,12
1033,2021-12-01,46,38,0.24,WSW 8 mph,2021-12-13,13,52.0,40.0,0.0,2021,12
1034,2021-12-01,46,36,0.34,WNW 9 mph,2021-12-14,14,53.0,44.0,0.0,2021,12
1035,2021-12-01,44,37,0.19,WNW 8 mph,2021-12-15,15,55.0,40.0,0.0,2021,12
1036,2021-12-02,45,34,0.01,WNW 15 mph,2021-12-03,3,47.0,37.0,0.0,2021,12
1037,2021-12-02,47,34,0.06,SW 6 mph,2021-12-04,4,48.0,37.0,0.0,2021,12
1038,2021-12-02,46,45,0.09,E 8 mph,2021-12-05,5,48.0,40.0,0.0,2021,12
1039,2021-12-02,64,36,0.59,SSW 18 mph,2021-12-06,6,60.0,44.0,0.42,2021,12
1040,2021-12-02,42,36,0.07,WNW 10 mph,2021-12-07,7,,,,2021,12
1041,2021-12-02,46,39,0.78,NE 10 mph,2021-12-08,8,41.0,34.0,0.04,2021,12
1042,2021-12-02,46,41,0.33,N 7 mph,2021-12-09,9,,,,2021,12
1043,2021-12-02,53,43,0.23,WSW 6 mph,2021-12-10,10,49.0,39.0,0.0,2021,12
1044,2021-12-02,54,48,0.24,SW 7 mph,2021-12-11,11,66.0,45.0,0.16999999999999998,2021,12
1045,2021-12-02,52,43,0.34,WSW 10 mph,2021-12-12,12,52.0,42.0,0.0,2021,12
1046,2021-12-02,49,37,0.19,W 12 mph,2021-12-13,13,52.0,40.0,0.0,2021,12
1047,2021-12-02,46,36,0.1,WNW 11 mph,2021-12-14,14,53.0,44.0,0.0,2021,12
1048,2021-12-02,46,37,0.12,W 10 mph,2021-12-15,15,55.0,40.0,0.0,2021,12
1049,2021-12-02,48,38,0.24,W 9 mph,2021-12-16,16,62.0,54.0,0.0,2021,12
1050,2021-12-03,48,35,0.04,SSW 5 mph,2021-12-04,4,48.0,37.0,0.0,2021,12
1051,2021-12-03,45,42,0.03,ENE 5 mph,2021-12-05,5,48.0,40.0,0.0,2021,12
1052,2021-12-03,63,36,0.5,SSW 16 mph,2021-12-06,6,60.0,44.0,0.42,2021,12
1053,2021-12-03,40,32,0.02,WNW 9 mph,2021-12-07,7,,,,2021,12
1054,2021-12-03,43,36,0.84,NE 7 mph,2021-12-08,8,41.0,34.0,0.04,2021,12
1055,2021-12-03,42,39,0.24,N 8 mph,2021-12-09,9,,,,2021,12
1056,2021-12-03,48,40,0.34,SW 8 mph,2021-12-10,10,49.0,39.0,0.0,2021,12
1057,2021-12-03,50,47,0.24,WSW 6 mph,2021-12-11,11,66.0,45.0,0.16999999999999998,2021,12
1058,2021-12-03,54,36,0.44,SW 13 mph,2021-12-12,12,52.0,42.0,0.0,2021,12
1059,2021-12-03,43,33,0.24,WNW 13 mph,2021-12-13,13,52.0,40.0,0.0,2021,12
1060,2021-12-03,42,34,0.06,WNW 10 mph,2021-12-14,14,53.0,44.0,0.0,2021,12
1061,2021-12-03,47,37,0.06,W 9 mph,2021-12-15,15,55.0,40.0,0.0,2021,12
1062,2021-12-03,49,39,0.18,W 9 mph,2021-12-16,16,62.0,54.0,0.0,2021,12
1063,2021-12-03,47,39,0.24,W 9 mph,2021-12-17,17,59.0,48.0,0.0,2021,12
1064,2021-12-04,47,43,0.02,NE 5 mph,2021-12-05,5,48.0,40.0,0.0,2021,12
1065,2021-12-04,61,36,0.24,SSW 14 mph,2021-12-06,6,60.0,44.0,0.42,2021,12
1066,2021-12-04,43,35,0.01,W 8 mph,2021-12-07,7,,,,2021,12
1067,2021-12-04,38,30,0.7,NNE 8 mph,2021-12-08,8,41.0,34.0,0.04,2021,12
1068,2021-12-04,38,34,0.16,NNE 6 mph,2021-12-09,9,,,,2021,12
1069,2021-12-04,46,42,0.2,S 5 mph,2021-12-10,10,49.0,39.0,0.0,2021,12
1070,2021-12-04,56,52,0.32,SSW 6 mph,2021-12-11,11,66.0,45.0,0.16999999999999998,2021,12
1071,2021-12-04,58,40,0.43,W 13 mph,2021-12-12,12,52.0,42.0,0.0,2021,12
1072,2021-12-04,47,37,0.14,WNW 11 mph,2021-12-13,13,52.0,40.0,0.0,2021,12
1073,2021-12-04,49,38,0.15,W 9 mph,2021-12-14,14,53.0,44.0,0.0,2021,12
1074,2021-12-04,50,41,0.15,W 8 mph,2021-12-15,15,55.0,40.0,0.0,2021,12
1075,2021-12-04,51,40,0.22,W 8 mph,2021-12-16,16,62.0,54.0,0.0,2021,12
1076,2021-12-04,48,39,0.2,WNW 9 mph,2021-12-17,17,59.0,48.0,0.0,2021,12
1077,2021-12-04,49,40,0.24,WNW 9 mph,2021-12-18,18,48.0,39.0,0.06,2021,12
1078,2021-12-05,61,36,0.24,SSW 14 mph,2021-12-06,6,60.0,44.0,0.42,2021,12
1079,2021-12-05,41,34,0.01,W 9 mph,2021-12-07,7,,,,2021,12
1080,2021-12-05,38,30,0.39,NNE 4 mph,2021-12-08,8,41.0,34.0,0.04,2021,12
1081,2021-12-05,40,37,0.04,NE 5 mph,2021-12-09,9,,,,2021,12
1082,2021-12-05,48,43,0.24,SSW 4 mph,2021-12-10,10,49.0,39.0,0.0,2021,12
1083,2021-12-05,56,47,0.41,SSW 10 mph,2021-12-11,11,66.0,45.0,0.16999999999999998,2021,12
1084,2021-12-05,50,37,0.35,WNW 10 mph,2021-12-12,12,52.0,42.0,0.0,2021,12
1085,2021-12-05,48,38,0.16,WNW 8 mph,2021-12-13,13,52.0,40.0,0.0,2021,12
1086,2021-12-05,48,37,0.11,WNW 9 mph,2021-12-14,14,53.0,44.0,0.0,2021,12
1087,2021-12-05,49,40,0.08,W 7 mph,2021-12-15,15,55.0,40.0,0.0,2021,12
1088,2021-12-05,51,42,0.17,W 8 mph,2021-12-16,16,62.0,54.0,0.0,2021,12
1089,2021-12-05,50,40,0.09,W 8 mph,2021-12-17,17,59.0,48.0,0.0,2021,12
1090,2021-12-05,49,40,0.22,W 8 mph,2021-12-18,18,48.0,39.0,0.06,2021,12
1091,2021-12-05,47,36,0.24,W 9 mph,2021-12-19,19,45.0,29.0,0.02,2021,12
1092,2021-12-06,42,35,0.01,W 9 mph,2021-12-07,7,,,,2021,12
1093,2021-12-06,39,30,0.49,N 5 mph,2021-12-08,8,41.0,34.0,0.04,2021,12
1094,2021-12-06,40,35,0.04,WNW 8 mph,2021-12-09,9,,,,2021,12
1095,2021-12-06,47,43,0.21,SSW 4 mph,2021-12-10,10,49.0,39.0,0.0,2021,12
1096,2021-12-06,61,56,0.69,SSW 11 mph,2021-12-11,11,66.0,45.0,0.16999999999999998,2021,12
1097,2021-12-06,61,38,0.8,WNW 11 mph,2021-12-12,12,52.0,42.0,0.0,2021,12
1098,2021-12-06,49,37,0.24,NW 8 mph,2021-12-13,13,52.0,40.0,0.0,2021,12
1099,2021-12-06,47,38,0.19,NNW 8 mph,2021-12-14,14,53.0,44.0,0.0,2021,12
1100,2021-12-06,48,41,0.2,N 7 mph,2021-12-15,15,55.0,40.0,0.0,2021,12
1101,2021-12-06,54,45,0.04,WSW 9 mph,2021-12-16,16,62.0,54.0,0.0,2021,12
1102,2021-12-06,56,44,0.13,WSW 9 mph,2021-12-17,17,59.0,48.0,0.0,2021,12
1103,2021-12-06,53,43,0.24,W 8 mph,2021-12-18,18,48.0,39.0,0.06,2021,12
1104,2021-12-06,49,38,0.24,NW 8 mph,2021-12-19,19,45.0,29.0,0.02,2021,12
1105,2021-12-06,48,36,0.24,NW 9 mph,2021-12-20,20,36.0,25.0,0.0,2021,12
1106,2021-12-07,43,32,0.15,NW 5 mph,2021-12-08,8,41.0,34.0,0.04,2021,12
1107,2021-12-07,40,35,0.02,WNW 9 mph,2021-12-09,9,,,,2021,12
1108,2021-12-07,50,45,0.24,SSW 6 mph,2021-12-10,10,49.0,39.0,0.0,2021,12
1109,2021-12-07,65,44,0.73,SSW 14 mph,2021-12-11,11,66.0,45.0,0.16999999999999998,2021,12
1110,2021-12-07,46,36,0.16,WNW 14 mph,2021-12-12,12,52.0,42.0,0.0,2021,12
1111,2021-12-07,52,39,0.06,WSW 10 mph,2021-12-13,13,52.0,40.0,0.0,2021,12
1112,2021-12-07,53,42,0.07,W 6 mph,2021-12-14,14,53.0,44.0,0.0,2021,12
1113,2021-12-07,54,45,0.08,SW 6 mph,2021-12-15,15,55.0,40.0,0.0,2021,12
1114,2021-12-07,59,48,0.1,SW 9 mph,2021-12-16,16,62.0,54.0,0.0,2021,12
1115,2021-12-07,55,44,0.13,WSW 9 mph,2021-12-17,17,59.0,48.0,0.0,2021,12
1116,2021-12-07,53,41,0.16,W 8 mph,2021-12-18,18,48.0,39.0,0.06,2021,12
1117,2021-12-07,48,40,0.24,WNW 8 mph,2021-12-19,19,45.0,29.0,0.02,2021,12
1118,2021-12-07,47,40,0.24,WNW 9 mph,2021-12-20,20,36.0,25.0,0.0,2021,12
1119,2021-12-07,48,38,0.24,WSW 9 mph,2021-12-21,21,42.0,32.0,0.0,2021,12
1120,2021-12-09,49,44,0.03,SSW 7 mph,2021-12-10,10,49.0,39.0,0.0,2021,12
1121,2021-12-09,65,43,0.59,SSW 16 mph,2021-12-11,11,66.0,45.0,0.16999999999999998,2021,12
1122,2021-12-09,47,36,0.0,WNW 13 mph,2021-12-12,12,52.0,42.0,0.0,2021,12
1123,2021-12-09,52,36,0.01,WSW 12 mph,2021-12-13,13,52.0,40.0,0.0,2021,12
1124,2021-12-09,52,38,0.04,NW 4 mph,2021-12-14,14,53.0,44.0,0.0,2021,12
1125,2021-12-09,53,45,0.05,E 6 mph,2021-12-15,15,55.0,40.0,0.0,2021,12
1126,2021-12-09,59,51,0.09,SSW 10 mph,2021-12-16,16,62.0,54.0,0.0,2021,12
1127,2021-12-09,58,42,0.04,W 11 mph,2021-12-17,17,59.0,48.0,0.0,2021,12
1128,2021-12-09,49,35,0.13,WNW 10 mph,2021-12-18,18,48.0,39.0,0.06,2021,12
1129,2021-12-09,42,36,0.17,NW 8 mph,2021-12-19,19,45.0,29.0,0.02,2021,12
1130,2021-12-09,47,40,0.33,WNW 8 mph,2021-12-20,20,36.0,25.0,0.0,2021,12
1131,2021-12-09,46,38,0.34,WNW 8 mph,2021-12-21,21,42.0,32.0,0.0,2021,12
1132,2021-12-09,45,35,0.4,NE 12 mph,2021-12-22,22,47.0,34.0,0.12,2021,12
1133,2021-12-09,41,31,0.24,W 10 mph,2021-12-23,23,35.0,31.0,0.0,2021,12
1134,2021-12-11,48,37,0.0,WNW 13 mph,2021-12-12,12,52.0,42.0,0.0,2021,12
1135,2021-12-11,54,39,0.01,WSW 11 mph,2021-12-13,13,52.0,40.0,0.0,2021,12
1136,2021-12-11,52,40,0.02,N 4 mph,2021-12-14,14,53.0,44.0,0.0,2021,12
1137,2021-12-11,53,49,0.1,E 6 mph,2021-12-15,15,55.0,40.0,0.0,2021,12
1138,2021-12-11,60,51,0.05,SW 11 mph,2021-12-16,16,62.0,54.0,0.0,2021,12
1139,2021-12-11,56,42,0.06,W 10 mph,2021-12-17,17,59.0,48.0,0.0,2021,12
1140,2021-12-11,49,32,0.38,WNW 10 mph,2021-12-18,18,48.0,39.0,0.06,2021,12
1141,2021-12-11,40,36,0.1,NW 6 mph,2021-12-19,19,45.0,29.0,0.02,2021,12
1142,2021-12-11,45,38,0.51,NW 6 mph,2021-12-20,20,36.0,25.0,0.0,2021,12
1143,2021-12-11,44,34,0.36,NW 10 mph,2021-12-21,21,42.0,32.0,0.0,2021,12
1144,2021-12-11,40,33,0.18,NW 9 mph,2021-12-22,22,47.0,34.0,0.12,2021,12
1145,2021-12-11,40,33,0.31,NW 10 mph,2021-12-23,23,35.0,31.0,0.0,2021,12
1146,2021-12-11,42,35,0.18,W 7 mph,2021-12-24,24,,,,2021,12
1147,2021-12-11,45,34,0.24,W 8 mph,2021-12-25,25,,,,2021,12
1148,2021-12-12,53,39,0.01,WSW 10 mph,2021-12-13,13,52.0,40.0,0.0,2021,12
1149,2021-12-12,52,38,0.02,N 7 mph,2021-12-14,14,53.0,44.0,0.0,2021,12
1150,2021-12-12,51,50,0.17,E 7 mph,2021-12-15,15,55.0,40.0,0.0,2021,12
1151,2021-12-12,60,53,0.1,SW 11 mph,2021-12-16,16,62.0,54.0,0.0,2021,12
1152,2021-12-12,55,42,0.02,WNW 11 mph,2021-12-17,17,59.0,48.0,0.0,2021,12
1153,2021-12-12,50,33,0.51,W 10 mph,2021-12-18,18,48.0,39.0,0.06,2021,12
1154,2021-12-12,41,33,0.07,NW 9 mph,2021-12-19,19,45.0,29.0,0.02,2021,12
1155,2021-12-12,46,38,0.37,ENE 7 mph,2021-12-20,20,36.0,25.0,0.0,2021,12
1156,2021-12-12,41,34,0.33,NW 11 mph,2021-12-21,21,42.0,32.0,0.0,2021,12
1157,2021-12-12,41,31,0.24,WNW 9 mph,2021-12-22,22,47.0,34.0,0.12,2021,12
1158,2021-12-12,41,33,0.13,WNW 6 mph,2021-12-23,23,35.0,31.0,0.0,2021,12
1159,2021-12-12,43,35,0.1,W 7 mph,2021-12-24,24,,,,2021,12
1160,2021-12-12,48,40,0.24,WSW 9 mph,2021-12-25,25,,,,2021,12
1161,2021-12-12,46,32,0.31,W 8 mph,2021-12-26,26,51.0,40.0,0.0,2021,12
1162,2021-12-13,52,37,0.02,N 8 mph,2021-12-14,14,53.0,44.0,0.0,2021,12
1163,2021-12-13,53,50,0.24,ESE 7 mph,2021-12-15,15,55.0,40.0,0.0,2021,12
1164,2021-12-13,59,52,0.06,SW 12 mph,2021-12-16,16,62.0,54.0,0.0,2021,12
1165,2021-12-13,56,43,0.05,W 9 mph,2021-12-17,17,59.0,48.0,0.0,2021,12
1166,2021-12-13,51,38,0.86,NE 6 mph,2021-12-18,18,48.0,39.0,0.06,2021,12
1167,2021-12-13,44,32,0.06,NW 11 mph,2021-12-19,19,45.0,29.0,0.02,2021,12
1168,2021-12-13,45,41,0.35,ESE 7 mph,2021-12-20,20,36.0,25.0,0.0,2021,12
1169,2021-12-13,45,32,0.33,WNW 13 mph,2021-12-21,21,42.0,32.0,0.0,2021,12
1170,2021-12-13,42,34,0.12,W 8 mph,2021-12-22,22,47.0,34.0,0.12,2021,12
1171,2021-12-13,43,35,0.21,W 8 mph,2021-12-23,23,35.0,31.0,0.0,2021,12
1172,2021-12-13,44,33,0.24,WNW 9 mph,2021-12-24,24,,,,2021,12
1173,2021-12-13,41,33,0.12,WNW 9 mph,2021-12-25,25,,,,2021,12
1174,2021-12-13,42,33,0.24,WNW 8 mph,2021-12-26,26,51.0,40.0,0.0,2021,12
1175,2021-12-13,40,30,0.32,WNW 11 mph,2021-12-27,27,39.0,34.0,0.09,2021,12
1176,2021-12-14,51,50,0.2,ESE 7 mph,2021-12-15,15,55.0,40.0,0.0,2021,12
1177,2021-12-14,59,53,0.08,SW 10 mph,2021-12-16,16,62.0,54.0,0.0,2021,12
1178,2021-12-14,58,44,0.11,W 8 mph,2021-12-17,17,59.0,48.0,0.0,2021,12
1179,2021-12-14,50,38,0.74,NE 6 mph,2021-12-18,18,48.0,39.0,0.06,2021,12
1180,2021-12-14,42,30,0.02,NW 13 mph,2021-12-19,19,45.0,29.0,0.02,2021,12
1181,2021-12-14,41,35,0.22,SW 5 mph,2021-12-20,20,36.0,25.0,0.0,2021,12
1182,2021-12-14,45,31,0.24,WNW 10 mph,2021-12-21,21,42.0,32.0,0.0,2021,12
1183,2021-12-14,43,34,0.02,W 7 mph,2021-12-22,22,47.0,34.0,0.12,2021,12
1184,2021-12-14,46,36,0.07,W 7 mph,2021-12-23,23,35.0,31.0,0.0,2021,12
1185,2021-12-14,44,34,0.23,W 9 mph,2021-12-24,24,,,,2021,12
1186,2021-12-14,44,33,0.24,WNW 9 mph,2021-12-25,25,,,,2021,12
1187,2021-12-14,41,32,0.21,WNW 9 mph,2021-12-26,26,51.0,40.0,0.0,2021,12
1188,2021-12-14,39,30,0.24,NW 10 mph,2021-12-27,27,39.0,34.0,0.09,2021,12
1189,2021-12-14,37,30,0.2,WNW 8 mph,2021-12-28,28,46.0,37.0,0.04,2021,12
1190,2021-12-15 00:00:00,60,53,0.07,SW 10 mph,2021-12-16,16,62.0,54.0,0.0,2021,12
1191,2021-12-15 00:00:00,57,42,0.05,W 10 mph,2021-12-17,17,59.0,48.0,0.0,2021,12
1192,2021-12-15 00:00:00,46,38,0.76,ENE 6 mph,2021-12-18,18,48.0,39.0,0.06,2021,12
1193,2021-12-15 00:00:00,42,28,0.07,NW 15 mph,2021-12-19,19,45.0,29.0,0.02,2021,12
1194,2021-12-15 00:00:00,40,33,0.02,W 7 mph,2021-12-20,20,36.0,25.0,0.0,2021,12
1195,2021-12-15 00:00:00,47,33,0.08,W 7 mph,2021-12-21,21,42.0,32.0,0.0,2021,12
1196,2021-12-15 00:00:00,44,34,0.05,NNW 5 mph,2021-12-22,22,47.0,34.0,0.12,2021,12
